x,y,z
-7.692307692307700506e-01,-2.307692307692308376e+00,-1.140318293374532055e-01
-7.692307692307700506e-01,-1.794871794871795601e+00,-9.257487236018546728e-02
-7.692307692307700506e-01,-1.282051282051282826e+00,-1.499348546807057272e-02
-7.692307692307700506e-01,-7.692307692307700506e-01,4.747579927070091216e-02
-7.692307692307700506e-01,-2.564102564102572757e-01,6.265823120899524645e-02
-7.692307692307700506e-01,2.564102564102554993e-01,6.265823120899526033e-02
-7.692307692307700506e-01,7.692307692307682743e-01,4.747579927070105094e-02
-7.692307692307700506e-01,1.282051282051281049e+00,-1.499348546807028476e-02
-7.692307692307700506e-01,1.794871794871793824e+00,-9.257487236018525911e-02
-7.692307692307700506e-01,2.307692307692306599e+00,-1.140318293374532888e-01
-7.692307692307700506e-01,2.820512820512819374e+00,-4.824131625848007698e-02
-7.692307692307700506e-01,3.333333333333332149e+00,5.659947044207826877e-02
-7.692307692307700506e-01,3.846153846153844924e+00,1.129416055683973158e-01
-7.692307692307700506e-01,4.358974358974357699e+00,7.559570732299858431e-02
-7.692307692307700506e-01,4.871794871794870474e+00,-1.399169812297267751e-02
-7.692307692307700506e-01,5.384615384615383249e+00,-6.551955756807317788e-02
-7.692307692307700506e-01,5.897435897435896024e+00,-2.539841817685915826e-02
-7.692307692307700506e-01,6.410256410256408799e+00,7.136960337911363306e-02
-7.692307692307700506e-01,6.923076923076919797e+00,1.335058794922170111e-01
-7.692307692307700506e-01,7.435897435897434349e+00,1.001191946279620382e-01
-7.692307692307700506e-01,7.948717948717948900e+00,-8.245569514315660709e-04
-7.692307692307700506e-01,8.461538461538459899e+00,-7.856096125872699676e-02
-7.692307692307700506e-01,8.974358974358970897e+00,-6.575262834274489543e-02
-7.692307692307700506e-01,9.487179487179485449e+00,1.742770332186147769e-02
-7.692307692307700506e-01,1.000000000000000000e+01,8.290186111950959003e-02
-2.564102564102572757e-01,-1.000000000000000000e+01,8.793406469311279561e-02
-2.564102564102572757e-01,-9.487179487179487225e+00,1.273626273108611172e-02
-2.564102564102572757e-01,-8.974358974358974450e+00,-7.507271645844636188e-02
-2.564102564102572757e-01,-8.461538461538461675e+00,-8.808617782818453645e-02
-2.564102564102572757e-01,-7.948717948717948900e+00,-1.104312373073036875e-02
-2.564102564102572757e-01,-7.435897435897436125e+00,8.433262235859684264e-02
-2.564102564102572757e-01,-6.923076923076923350e+00,1.082000280633854672e-01
-2.564102564102572757e-01,-6.410256410256410575e+00,3.889211094990362161e-02
-2.564102564102572757e-01,-5.897435897435897800e+00,-5.636958646189797056e-02
-2.564102564102572757e-01,-5.384615384615385025e+00,-8.619937356213326629e-02
-2.564102564102572757e-01,-4.871794871794872250e+00,-2.288983007922575086e-02
-2.564102564102572757e-01,-4.358974358974359475e+00,7.109993186267890564e-02
-2.564102564102572757e-01,-3.846153846153846700e+00,1.033678505012669974e-01
-2.564102564102572757e-01,-3.333333333333333925e+00,4.045804448338335968e-02
-2.564102564102572757e-01,-2.820512820512821150e+00,-6.005752420742154624e-02
-2.564102564102572757e-01,-2.307692307692308376e+00,-1.049425428292504181e-01
-2.564102564102572757e-01,-1.794871794871795601e+00,-5.455828722070400760e-02
-2.564102564102572757e-01,-1.282051282051282826e+00,4.002197589750489115e-02
-2.564102564102572757e-01,-7.692307692307700506e-01,8.801921228019912724e-02
-2.564102564102572757e-01,-2.564102564102572757e-01,5.365084550643899053e-02
-2.564102564102572757e-01,2.564102564102554993e-01,5.365084550643879624e-02
-2.564102564102572757e-01,7.692307692307682743e-01,8.801921228019915500e-02
-2.564102564102572757e-01,1.282051282051281049e+00,4.002197589750519646e-02
-2.564102564102572757e-01,1.794871794871793824e+00,-5.455828722070370229e-02
-2.564102564102572757e-01,2.307692307692306599e+00,-1.049425428292504042e-01
-2.564102564102572757e-01,2.820512820512819374e+00,-6.005752420742192094e-02
-2.564102564102572757e-01,3.333333333333332149e+00,4.045804448338302661e-02
-2.564102564102572757e-01,3.846153846153844924e+00,1.033678505012669419e-01
-2.564102564102572757e-01,4.358974358974357699e+00,7.109993186267916931e-02
-2.564102564102572757e-01,4.871794871794870474e+00,-2.288983007922541779e-02
-2.564102564102572757e-01,5.384615384615383249e+00,-8.619937356213323854e-02
-2.564102564102572757e-01,5.897435897435896024e+00,-5.636958646189822036e-02
-2.564102564102572757e-01,6.410256410256408799e+00,3.889211094990327466e-02
-2.564102564102572757e-01,6.923076923076919797e+00,1.082000280633852868e-01
-2.564102564102572757e-01,7.435897435897434349e+00,8.433262235859696754e-02
-2.564102564102572757e-01,7.948717948717948900e+00,-1.104312373073036875e-02
-2.564102564102572757e-01,8.461538461538459899e+00,-8.808617782818441155e-02
-2.564102564102572757e-01,8.974358974358970897e+00,-7.507271645844679209e-02
-2.564102564102572757e-01,9.487179487179485449e+00,1.273626273108577171e-02
-2.564102564102572757e-01,1.000000000000000000e+01,8.793406469311279561e-02
2.564102564102554993e-01,-1.000000000000000000e+01,9.518754552178745887e-02
2.564102564102554993e-01,-9.487179487179487225e+00,1.353396306665792005e-02
2.564102564102554993e-01,-8.974358974358974450e+00,-8.078295568373793090e-02
2.564102564102554993e-01,-8.461538461538461675e+00,-9.993098237667256967e-02
2.564102564102554993e-01,-7.948717948717948900e+00,-2.824799980379814196e-02
2.564102564102554993e-01,-7.435897435897436125e+00,6.289264645381313634e-02
2.564102564102554993e-01,-6.923076923076923350e+00,8.392684362131536124e-02
2.564102564102554993e-01,-6.410256410256410575e+00,1.337286368883251926e-02
2.564102564102554993e-01,-5.897435897435897800e+00,-8.146627477044550425e-02
2.564102564102554993e-01,-5.384615384615385025e+00,-1.092325109219434848e-01
2.564102564102554993e-01,-4.871794871794872250e+00,-4.235335347551195256e-02
2.564102564102554993e-01,-4.358974358974359475e+00,5.647867983071579862e-02
2.564102564102554993e-01,-3.846153846153846700e+00,9.454490663274923989e-02
2.564102564102554993e-01,-3.333333333333333925e+00,3.801031279422239367e-02
2.564102564102554993e-01,-2.820512820512821150e+00,-5.596999438874831340e-02
2.564102564102554993e-01,-2.307692307692308376e+00,-9.458702197421946234e-02
2.564102564102554993e-01,-1.794871794871795601e+00,-3.861188964140333663e-02
2.564102564102554993e-01,-1.282051282051282826e+00,6.051656638262267740e-02
2.564102564102554993e-01,-7.692307692307700506e-01,1.117219200986808852e-01
2.564102564102554993e-01,-2.564102564102572757e-01,7.901182657764267703e-02
2.564102564102554993e-01,2.564102564102554993e-01,7.901182657764249662e-02
2.564102564102554993e-01,7.692307692307682743e-01,1.117219200986808991e-01
2.564102564102554993e-01,1.282051282051281049e+00,6.051656638262295496e-02
2.564102564102554993e-01,1.794871794871793824e+00,-3.861188964140301050e-02
2.564102564102554993e-01,2.307692307692306599e+00,-9.458702197421943458e-02
2.564102564102554993e-01,2.820512820512819374e+00,-5.596999438874860483e-02
2.564102564102554993e-01,3.333333333333332149e+00,3.801031279422208142e-02
2.564102564102554993e-01,3.846153846153844924e+00,9.454490663274921214e-02
2.564102564102554993e-01,4.358974358974357699e+00,5.647867983071609005e-02
2.564102564102554993e-01,4.871794871794870474e+00,-4.235335347551159868e-02
2.564102564102554993e-01,5.384615384615383249e+00,-1.092325109219434431e-01
2.564102564102554993e-01,5.897435897435896024e+00,-8.146627477044578181e-02
2.564102564102554993e-01,6.410256410256408799e+00,1.337286368883200058e-02
2.564102564102554993e-01,6.923076923076919797e+00,8.392684362131515308e-02
2.564102564102554993e-01,7.435897435897434349e+00,6.289264645381335839e-02
2.564102564102554993e-01,7.948717948717948900e+00,-2.824799980379814196e-02
2.564102564102554993e-01,8.461538461538459899e+00,-9.993098237667247252e-02
2.564102564102554993e-01,8.974358974358970897e+00,-8.078295568373840274e-02
2.564102564102554993e-01,9.487179487179485449e+00,1.353396306665755576e-02
2.564102564102554993e-01,1.000000000000000000e+01,9.518754552178745887e-02
7.692307692307682743e-01,-1.000000000000000000e+01,1.041880217465805392e-01
7.692307692307682743e-01,-9.487179487179487225e+00,1.976864526081634557e-02
7.692307692307682743e-01,-8.974358974358974450e+00,-8.250997178095229034e-02
7.692307692307682743e-01,-8.461538461538461675e+00,-1.133208811055745890e-01
7.692307692307682743e-01,-7.948717948717948900e+00,-5.131421347777126440e-02
7.692307692307682743e-01,-7.435897435897436125e+00,3.720115820804015261e-02
7.692307692307682743e-01,-6.923076923076923350e+00,6.227347188429222663e-02
7.692307692307682743e-01,-6.410256410256410575e+00,-3.519516632574638815e-03
7.692307692307682743e-01,-5.897435897435897800e+00,-9.904749110628777165e-02
7.692307692307682743e-01,-5.384615384615385025e+00,-1.331129066327170485e-01
7.692307692307682743e-01,-4.871794871794872250e+00,-7.110961091103248921e-02
7.692307692307682743e-01,-4.358974358974359475e+00,3.268798802623124056e-02
7.692307692307682743e-01,-3.846153846153846700e+00,8.704967797875552693e-02
7.692307692307682743e-01,-3.333333333333333925e+00,4.941632470307309039e-02
7.692307692307682743e-01,-2.820512820512821150e+00,-3.624599727393652132e-02
7.692307692307682743e-01,-2.307692307692308376e+00,-8.364238108444833897e-02
7.692307692307682743e-01,-1.794871794871795601e+00,-4.577836344073606123e-02
7.692307692307682743e-01,-1.282051282051282826e+00,4.515021041482968761e-02
7.692307692307682743e-01,-7.692307692307700506e-01,1.170340786455043858e-01
7.692307692307682743e-01,-2.564102564102572757e-01,1.370829011698847799e-01
7.692307692307682743e-01,2.564102564102554993e-01,1.370829011698847799e-01
7.692307692307682743e-01,7.692307692307682743e-01,1.170340786455045523e-01
7.692307692307682743e-01,1.282051282051281049e+00,4.515021041483001374e-02
7.692307692307682743e-01,1.794871794871793824e+00,-4.577836344073581837e-02
7.692307692307682743e-01,2.307692307692306599e+00,-8.364238108444836672e-02
7.692307692307682743e-01,2.820512820512819374e+00,-3.624599727393681275e-02
7.692307692307682743e-01,3.333333333333332149e+00,4.941632470307290304e-02
7.692307692307682743e-01,3.846153846153844924e+00,8.704967797875555469e-02
7.692307692307682743e-01,4.358974358974357699e+00,3.268798802623157362e-02
7.692307692307682743e-01,4.871794871794870474e+00,-7.110961091103215614e-02
7.692307692307682743e-01,5.384615384615383249e+00,-1.331129066327169930e-01
7.692307692307682743e-01,5.897435897435896024e+00,-9.904749110628804920e-02
7.692307692307682743e-01,6.410256410256408799e+00,-3.519516632575145354e-03
7.692307692307682743e-01,6.923076923076919797e+00,6.227347188429206704e-02
7.692307692307682743e-01,7.435897435897434349e+00,3.720115820804040241e-02
7.692307692307682743e-01,7.948717948717948900e+00,-5.131421347777126440e-02
7.692307692307682743e-01,8.461538461538459899e+00,-1.133208811055746307e-01
7.692307692307682743e-01,8.974358974358970897e+00,-8.250997178095283158e-02
7.692307692307682743e-01,9.487179487179485449e+00,1.976864526081631088e-02
7.692307692307682743e-01,1.000000000000000000e+01,1.041880217465805392e-01
1.282051282051281049e+00,-1.000000000000000000e+01,1.136879129933389410e-01
1.282051282051281049e+00,-9.487179487179487225e+00,3.115660644491757489e-02
1.282051282051281049e+00,-8.974358974358974450e+00,-7.918848370589105790e-02
1.282051282051281049e+00,-8.461538461538461675e+00,-1.263831265030227746e-01
1.282051282051281049e+00,-7.948717948717948900e+00,-7.871066425054150384e-02
1.282051282051281049e+00,-7.435897435897436125e+00,7.697150251347574523e-03
1.282051282051281049e+00,-6.923076923076923350e+00,4.307849978436253946e-02
1.282051282051281049e+00,-6.410256410256410575e+00,-1.103468377457469257e-02
1.282051282051281049e+00,-5.897435897435897800e+00,-1.062848452398661991e-01
1.282051282051281049e+00,-5.384615384615385025e+00,-1.535880559606836726e-01
1.282051282051281049e+00,-4.871794871794872250e+00,-1.060809102365601608e-01
1.282051282051281049e+00,-4.358974358974359475e+00,-1.074270465767183935e-03
1.282051282051281049e+00,-3.846153846153846700e+00,7.614691692827099678e-02
1.282051282051281049e+00,-3.333333333333333925e+00,7.003227247174111103e-02
1.282051282051281049e+00,-2.820512820512821150e+00,8.951160611487263274e-04
1.282051282051281049e+00,-2.307692307692308376e+00,-6.011081623754772896e-02
1.282051282051281049e+00,-1.794871794871795601e+00,-5.821245081237814284e-02
1.282051282051281049e+00,-1.282051282051282826e+00,1.345010473513957860e-03
1.282051282051281049e+00,-7.692307692307700506e-01,7.051119148603368636e-02
1.282051282051281049e+00,-2.564102564102572757e-01,1.095802552723085244e-01
1.282051282051281049e+00,2.564102564102554993e-01,1.095802552723085660e-01
1.282051282051281049e+00,7.692307692307682743e-01,7.051119148603388065e-02
1.282051282051281049e+00,1.282051282051281049e+00,1.345010473514186844e-03
1.282051282051281049e+00,1.794871794871793824e+00,-5.821245081237802488e-02
1.282051282051281049e+00,2.307692307692306599e+00,-6.011081623754783998e-02
1.282051282051281049e+00,2.820512820512819374e+00,8.951160611484244856e-04
1.282051282051281049e+00,3.333333333333332149e+00,7.003227247174093062e-02
1.282051282051281049e+00,3.846153846153844924e+00,7.614691692827114944e-02
1.282051282051281049e+00,4.358974358974357699e+00,-1.074270465766961891e-03
1.282051282051281049e+00,4.871794871794870474e+00,-1.060809102365598278e-01
1.282051282051281049e+00,5.384615384615383249e+00,-1.535880559606837004e-01
1.282051282051281049e+00,5.897435897435896024e+00,-1.062848452398665045e-01
1.282051282051281049e+00,6.410256410256408799e+00,-1.103468377457500482e-02
1.282051282051281049e+00,6.923076923076919797e+00,4.307849978436247701e-02
1.282051282051281049e+00,7.435897435897434349e+00,7.697150251347838201e-03
1.282051282051281049e+00,7.948717948717948900e+00,-7.871066425054150384e-02
1.282051282051281049e+00,8.461538461538459899e+00,-1.263831265030227746e-01
1.282051282051281049e+00,8.974358974358970897e+00,-7.918848370589195995e-02
1.282051282051281049e+00,9.487179487179485449e+00,3.115660644491718284e-02
1.282051282051281049e+00,1.000000000000000000e+01,1.136879129933389410e-01
1.794871794871793824e+00,-1.000000000000000000e+01,1.216676440600480413e-01
1.794871794871793824e+00,-9.487179487179487225e+00,4.695780851218026714e-02
1.794871794871793824e+00,-8.974358974358974450e+00,-6.933145057150802426e-02
1.794871794871793824e+00,-8.461538461538461675e+00,-1.361891961291795961e-01
1.794871794871793824e+00,-7.948717948717948900e+00,-1.082107777542445359e-01
1.794871794871793824e+00,-7.435897435897436125e+00,-2.577010353469047499e-02
1.794871794871793824e+00,-6.923076923076923350e+00,2.440686996180199686e-02
1.794871794871793824e+00,-6.410256410256410575e+00,-1.005480176829676164e-02
1.794871794871793824e+00,-5.897435897435897800e+00,-1.002342674306020420e-01
1.794871794871793824e+00,-5.384615384615385025e+00,-1.641381492780485118e-01
1.794871794871793824e+00,-4.871794871794872250e+00,-1.413666679416417660e-01
1.794871794871793824e+00,-4.358974358974359475e+00,-4.503011831717453756e-02
1.794871794871793824e+00,-3.846153846153846700e+00,5.355170079985041576e-02
1.794871794871793824e+00,-3.333333333333333925e+00,8.855935325562135085e-02
1.794871794871793824e+00,-2.820512820512821150e+00,5.173023421304316638e-02
1.794871794871793824e+00,-2.307692307692308376e+00,-1.058562126674545550e-02
1.794871794871793824e+00,-1.794871794871795601e+00,-4.468822922400440129e-02
1.794871794871793824e+00,-1.282051282051282826e+00,-3.285146974117424123e-02
1.794871794871793824e+00,-7.692307692307700506e-01,3.285325448949674709e-03
1.794871794871793824e+00,-2.564102564102572757e-01,3.094638973340026883e-02
1.794871794871793824e+00,2.564102564102554993e-01,3.094638973340032434e-02
1.794871794871793824e+00,7.692307692307682743e-01,3.285325448949799609e-03
1.794871794871793824e+00,1.282051282051281049e+00,-3.285146974117414409e-02
1.794871794871793824e+00,1.794871794871793824e+00,-4.468822922400446374e-02
1.794871794871793824e+00,2.307692307692306599e+00,-1.058562126674562898e-02
1.794871794871793824e+00,2.820512820512819374e+00,5.173023421304290270e-02
1.794871794871793824e+00,3.333333333333332149e+00,8.855935325562135085e-02
1.794871794871793824e+00,3.846153846153844924e+00,5.355170079985067944e-02
1.794871794871793824e+00,4.358974358974357699e+00,-4.503011831717412122e-02
1.794871794871793824e+00,4.871794871794870474e+00,-1.413666679416415439e-01
1.794871794871793824e+00,5.384615384615383249e+00,-1.641381492780485396e-01
1.794871794871793824e+00,5.897435897435896024e+00,-1.002342674306023890e-01
1.794871794871793824e+00,6.410256410256408799e+00,-1.005480176829716410e-02
1.794871794871793824e+00,6.923076923076919797e+00,2.440686996180208013e-02
1.794871794871793824e+00,7.435897435897434349e+00,-2.577010353469017662e-02
1.794871794871793824e+00,7.948717948717948900e+00,-1.082107777542445359e-01
1.794871794871793824e+00,8.461538461538459899e+00,-1.361891961291796793e-01
1.794871794871793824e+00,8.974358974358970897e+00,-6.933145057150877366e-02
1.794871794871793824e+00,9.487179487179485449e+00,4.695780851217987856e-02
1.794871794871793824e+00,1.000000000000000000e+01,1.216676440600480413e-01
2.307692307692306599e+00,-1.000000000000000000e+01,1.253823037308343658e-01
2.307692307692306599e+00,-9.487179487179487225e+00,6.558122467088757512e-02
2.307692307692306599e+00,-8.974358974358974450e+00,-5.158293942082610439e-02
2.307692307692306599e+00,-8.461538461538461675e+00,-1.389300831051056839e-01
2.307692307692306599e+00,-7.948717948717948900e+00,-1.363754419670385465e-01
2.307692307692306599e+00,-7.435897435897436125e+00,-6.305963187709304196e-02
2.307692307692306599e+00,-6.923076923076923350e+00,2.902758509348471461e-03
2.307692307692306599e+00,-6.410256410256410575e+00,-4.031911392356632429e-03
2.307692307692306599e+00,-5.897435897435897800e+00,-7.981758287171711319e-02
2.307692307692306599e+00,-5.384615384615385025e+00,-1.574734573863234843e-01
2.307692307692306599e+00,-4.871794871794872250e+00,-1.673110315114151869e-01
2.307692307692306599e+00,-4.358974358974359475e+00,-9.483139113782902696e-02
2.307692307692306599e+00,-3.846153846153846700e+00,1.231590462701660782e-02
2.307692307692306599e+00,-3.333333333333333925e+00,8.802860270809052812e-02
2.307692307692306599e+00,-2.820512820512821150e+00,9.905133199317246728e-02
2.307692307692306599e+00,-2.307692307692308376e+00,6.118206340342385863e-02
2.307692307692306599e+00,-1.794871794871795601e+00,1.477535980445842528e-02
2.307692307692306599e+00,-1.282051282051282826e+00,-1.104712734786221506e-02
2.307692307692306599e+00,-7.692307692307700506e-01,-1.408410170964505270e-02
2.307692307692306599e+00,-2.564102564102572757e-01,-9.082345020115470402e-03
2.307692307692306599e+00,2.564102564102554993e-01,-9.082345020115470402e-03
2.307692307692306599e+00,7.692307692307682743e-01,-1.408410170964503882e-02
2.307692307692306599e+00,1.282051282051281049e+00,-1.104712734786221506e-02
2.307692307692306599e+00,1.794871794871793824e+00,1.477535980445825181e-02
2.307692307692306599e+00,2.307692307692306599e+00,6.118206340342367822e-02
2.307692307692306599e+00,2.820512820512819374e+00,9.905133199317237014e-02
2.307692307692306599e+00,3.333333333333332149e+00,8.802860270809070853e-02
2.307692307692306599e+00,3.846153846153844924e+00,1.231590462701685068e-02
2.307692307692306599e+00,4.358974358974357699e+00,-9.483139113782863838e-02
2.307692307692306599e+00,4.871794871794870474e+00,-1.673110315114150204e-01
2.307692307692306599e+00,5.384615384615383249e+00,-1.574734573863236786e-01
2.307692307692306599e+00,5.897435897435896024e+00,-7.981758287171746014e-02
2.307692307692306599e+00,6.410256410256408799e+00,-4.031911392356812840e-03
2.307692307692306599e+00,6.923076923076919797e+00,2.902758509348735139e-03
2.307692307692306599e+00,7.435897435897434349e+00,-6.305963187709273665e-02
2.307692307692306599e+00,7.948717948717948900e+00,-1.363754419670385465e-01
2.307692307692306599e+00,8.461538461538459899e+00,-1.389300831051057394e-01
2.307692307692306599e+00,8.974358974358970897e+00,-5.158293942082693706e-02
2.307692307692306599e+00,9.487179487179485449e+00,6.558122467088721430e-02
2.307692307692306599e+00,1.000000000000000000e+01,1.253823037308343658e-01
2.820512820512819374e+00,-1.000000000000000000e+01,1.215927274769965094e-01
2.820512820512819374e+00,-9.487179487179487225e+00,8.416320134579251266e-02
2.820512820512819374e+00,-8.974358974358974450e+00,-2.556939911069892532e-02
2.820512820512819374e+00,-8.461538461538461675e+00,-1.304657471954358827e-01
2.820512820512819374e+00,-7.948717948717948900e+00,-1.581236831869282655e-01
2.820512820512819374e+00,-7.435897435897436125e+00,-1.024128094448490955e-01
2.820512820512819374e+00,-6.923076923076923350e+00,-2.504443768990279040e-02
2.820512820512819374e+00,-6.410256410256410575e+00,6.347592753266628751e-04
2.820512820512819374e+00,-5.897435897435897800e+00,-4.823724957831689031e-02
2.820512820512819374e+00,-5.384615384615385025e+00,-1.287024081452415869e-01
2.820512820512819374e+00,-4.871794871794872250e+00,-1.716950411458219306e-01
2.820512820512819374e+00,-4.358974358974359475e+00,-1.383085360361743787e-01
2.820512820512819374e+00,-3.846153846153846700e+00,-4.545891155476790985e-02
2.820512820512819374e+00,-3.333333333333333925e+00,5.434004079785678676e-02
2.820512820512819374e+00,-2.820512820512821150e+00,1.150162825795943422e-01
2.820512820512819374e+00,-2.307692307692308376e+00,1.244123130643763064e-01
2.820512820512819374e+00,-1.794871794871795601e+00,1.007939231027286942e-01
2.820512820512819374e+00,-1.282051282051282826e+00,7.045339543595179055e-02
2.820512820512819374e+00,-7.692307692307700506e-01,4.925867968016720694e-02
2.820512820512819374e+00,-2.564102564102572757e-01,3.989020342038631511e-02
2.820512820512819374e+00,2.564102564102554993e-01,3.989020342038632899e-02
2.820512820512819374e+00,7.692307692307682743e-01,4.925867968016715837e-02
2.820512820512819374e+00,1.282051282051281049e+00,7.045339543595174892e-02
2.820512820512819374e+00,1.794871794871793824e+00,1.007939231027285276e-01
2.820512820512819374e+00,2.307692307692306599e+00,1.244123130643762509e-01
2.820512820512819374e+00,2.820512820512819374e+00,1.150162825795944532e-01
2.820512820512819374e+00,3.333333333333332149e+00,5.434004079785714064e-02
2.820512820512819374e+00,3.846153846153844924e+00,-4.545891155476765311e-02
2.820512820512819374e+00,4.358974358974357699e+00,-1.383085360361742122e-01
2.820512820512819374e+00,4.871794871794870474e+00,-1.716950411458219583e-01
2.820512820512819374e+00,5.384615384615383249e+00,-1.287024081452417257e-01
2.820512820512819374e+00,5.897435897435896024e+00,-4.823724957831702215e-02
2.820512820512819374e+00,6.410256410256408799e+00,6.347592753265934862e-04
2.820512820512819374e+00,6.923076923076919797e+00,-2.504443768990231856e-02
2.820512820512819374e+00,7.435897435897434349e+00,-1.024128094448488041e-01
2.820512820512819374e+00,7.948717948717948900e+00,-1.581236831869282655e-01
2.820512820512819374e+00,8.461538461538459899e+00,-1.304657471954359660e-01
2.820512820512819374e+00,8.974358974358970897e+00,-2.556939911069981003e-02
2.820512820512819374e+00,9.487179487179485449e+00,8.416320134579223511e-02
2.820512820512819374e+00,1.000000000000000000e+01,1.215927274769965094e-01
3.333333333333332149e+00,-1.000000000000000000e+01,1.071431989755812220e-01
3.333333333333332149e+00,-9.487179487179487225e+00,9.837227562755120058e-02
3.333333333333332149e+00,-8.974358974358974450e+00,7.062536177815322697e-03
3.333333333333332149e+00,-8.461538461538461675e+00,-1.074747078237150016e-01
3.333333333333332149e+00,-7.948717948717948900e+00,-1.668940031762511378e-01
3.333333333333332149e+00,-7.435897435897436125e+00,-1.390738481567984630e-01
3.333333333333332149e+00,-6.923076923076923350e+00,-6.109808314418039427e-02
3.333333333333332149e+00,-6.410256410256410575e+00,-4.201384729035154142e-03
3.333333333333332149e+00,-5.897435897435897800e+00,-1.452361307948193958e-02
3.333333333333332149e+00,-5.384615384615385025e+00,-7.974232565368952197e-02
3.333333333333332149e+00,-4.871794871794872250e+00,-1.446844866573086530e-01
3.333333333333332149e+00,-4.358974358974359475e+00,-1.568953243394266839e-01
3.333333333333332149e+00,-3.846153846153846700e+00,-1.028319925273727675e-01
3.333333333333332149e+00,-3.333333333333333925e+00,-9.859643043142471766e-03
3.333333333333332149e+00,-2.820512820512821150e+00,7.970102186906066755e-02
3.333333333333332149e+00,-2.307692307692308376e+00,1.370922915977761947e-01
3.333333333333332149e+00,-1.794871794871795601e+00,1.581176326304246371e-01
3.333333333333332149e+00,-1.282051282051282826e+00,1.555369494258449503e-01
3.333333333333332149e+00,-7.692307692307700506e-01,1.452765225122077952e-01
3.333333333333332149e+00,-2.564102564102572757e-01,1.379580404220303036e-01
3.333333333333332149e+00,2.564102564102554993e-01,1.379580404220303036e-01
3.333333333333332149e+00,7.692307692307682743e-01,1.452765225122078507e-01
3.333333333333332149e+00,1.282051282051281049e+00,1.555369494258448948e-01
3.333333333333332149e+00,1.794871794871793824e+00,1.581176326304246926e-01
3.333333333333332149e+00,2.307692307692306599e+00,1.370922915977763334e-01
3.333333333333332149e+00,2.820512820512819374e+00,7.970102186906101449e-02
3.333333333333332149e+00,3.333333333333332149e+00,-9.859643043142206353e-03
3.333333333333332149e+00,3.846153846153844924e+00,-1.028319925273725732e-01
3.333333333333332149e+00,4.358974358974357699e+00,-1.568953243394266006e-01
3.333333333333332149e+00,4.871794871794870474e+00,-1.446844866573088750e-01
3.333333333333332149e+00,5.384615384615383249e+00,-7.974232565368984116e-02
3.333333333333332149e+00,5.897435897435896024e+00,-1.452361307948202285e-02
3.333333333333332149e+00,6.410256410256408799e+00,-4.201384729035056997e-03
3.333333333333332149e+00,6.923076923076919797e+00,-6.109808314417978364e-02
3.333333333333332149e+00,7.435897435897434349e+00,-1.390738481567982132e-01
3.333333333333332149e+00,7.948717948717948900e+00,-1.668940031762511378e-01
3.333333333333332149e+00,8.461538461538459899e+00,-1.074747078237153763e-01
3.333333333333332149e+00,8.974358974358970897e+00,7.062536177814469213e-03
3.333333333333332149e+00,9.487179487179485449e+00,9.837227562755099242e-02
3.333333333333332149e+00,1.000000000000000000e+01,1.071431989755812220e-01
3.846153846153844924e+00,-1.000000000000000000e+01,7.998482534878936789e-02
3.846153846153844924e+00,-9.487179487179487225e+00,1.027823859501282439e-01
3.846153846153844924e+00,-8.974358974358974450e+00,4.176924554324117078e-02
3.846153846153844924e+00,-8.461538461538461675e+00,-6.920948382687612532e-02
3.846153846153844924e+00,-7.948717948717948900e+00,-1.559457933874688618e-01
3.846153846153844924e+00,-7.435897435897436125e+00,-1.647055024400679579e-01
3.846153846153844924e+00,-6.923076923076923350e+00,-1.022046553301264177e-01
3.846153846153844924e+00,-6.410256410256410575e+00,-2.500927014506820756e-02
3.846153846153844924e+00,-5.897435897435897800e+00,7.727059229241578509e-03
3.846153846153844924e+00,-5.384615384615385025e+00,-2.260425571712056103e-02
3.846153846153844924e+00,-4.871794871794872250e+00,-8.661289571763582107e-02
3.846153846153844924e+00,-4.358974358974359475e+00,-1.344193190187360498e-01
3.846153846153844924e+00,-3.846153846153846700e+00,-1.317012104175963316e-01
3.846153846153844924e+00,-3.333333333333333925e+00,-7.747101145616890061e-02
3.846153846153844924e+00,-2.820512820512821150e+00,3.604777334917704662e-03
3.846153846153844924e+00,-2.307692307692308376e+00,8.187418400181993572e-02
3.846153846153844924e+00,-1.794871794871795601e+00,1.390563777539544910e-01
3.846153846153844924e+00,-1.282051282051282826e+00,1.720071147374059861e-01
3.846153846153844924e+00,-7.692307692307700506e-01,1.869974056065637491e-01
3.846153846153844924e+00,-2.564102564102572757e-01,1.920449025713965030e-01
3.846153846153844924e+00,2.564102564102554993e-01,1.920449025713965030e-01
3.846153846153844924e+00,7.692307692307682743e-01,1.869974056065638046e-01
3.846153846153844924e+00,1.282051282051281049e+00,1.720071147374060971e-01
3.846153846153844924e+00,1.794871794871793824e+00,1.390563777539546575e-01
3.846153846153844924e+00,2.307692307692306599e+00,8.187418400182017164e-02
3.846153846153844924e+00,2.820512820512819374e+00,3.604777334917961401e-03
3.846153846153844924e+00,3.333333333333332149e+00,-7.747101145616869244e-02
3.846153846153844924e+00,3.846153846153844924e+00,-1.317012104175962484e-01
3.846153846153844924e+00,4.358974358974357699e+00,-1.344193190187362164e-01
3.846153846153844924e+00,4.871794871794870474e+00,-8.661289571763612638e-02
3.846153846153844924e+00,5.384615384615383249e+00,-2.260425571712081083e-02
